Id,date,playoff,team_id,Elo,opp_team_id,opp_Elo,win_equivalent,bet_ratio,game_result
330,1/22/2011,False,team42,1580.5079,opp_team1,1496.7876,49.223846,0.74222767,0
331,3/1/1978,False,team25,1504.6647,opp_team13,,42.511505,0.51708919,0
332,12/8/2006,False,team0,1411.3014,opp_team6,1610.4666,31.345253,0.36104289,1
333,1/6/1995,False,team19,1478.2676,opp_team30,1557.4094,38.419159,0.52998132,1
334,12/3/1997,False,team0,1351.2321,opp_team5,1673.1943,26.257311,0.21793899,1
335,12/19/1992,False,team14,1597.4446,opp_team20,1568.0857,52.579567,0.67801178,0
336,2/20/2015,False,team17,1455.0428,opp_team9,,37.715786,0.39409217,0
337,1/9/2007,False,team19,1468.9867,opp_team26,,38.526337,0.68007267,0
338,3/3/1999,False,team23,1543.7068,opp_team30,,46.575478,0.73124105,0
339,3/12/1985,False,team12,1332.053,opp_team13,1511.7871,26.33832,0.38722628,0
340,12/19/2010,False,team26,1416.2209,opp_team2,1677.0846,31.470407,0.28373578,1
341,5/27/1984,True,team0,1705.854,opp_team2,1632.9745,59.648258,0.7301088,1
342,1/27/1990,False,team30,1263.3157,opp_team21,1384.5148,19.911345,0.46952984,1
343,11/18/2012,False,team1,1599.5707,opp_team15,,51.390858,0.71523112,0
344,1/26/2001,False,team7,1377.7643,opp_team27,1326.2864,,0.70515686,1
345,1/3/1956,False,team0,1574.0063,opp_team1,1543.595,,0.67933297,1
346,4/11/1997,False,team0,1246.5195,opp_team10,1518.8029,,0.27056804,0
347,11/21/2001,False,team30,1544.326,opp_team18,1550.921,43.892311,0.63127315,1
348,3/23/1997,False,team23,,opp_team2,,49.958855,0.60741496,0
349,4/6/1994,False,team25,1290.6968,opp_team22,1567.2474,20.806524,0.26574731,1
350,1/1/1982,False,team9,,opp_team4,1678.4741,42.05835,0.41452572,1
351,3/31/1989,False,team5,,opp_team10,,50.720249,0.55406195,1
352,4/7/1953,True,team1,1650.0231,opp_team35,1623.1823,53.299553,0.67483914,1
353,11/15/1997,False,team27,1556.5728,opp_team23,1482.72,,0.7312113,1
354,3/30/2013,False,team18,,opp_team5,1530.8344,43.393814,0.63055545,0
355,5/15/2005,True,team18,1670.043,opp_team6,1714.8967,58.787563,0.57870203,0
356,12/1/1972,False,team8,,opp_team1,1635.0244,61.044624,0.68037945,0
357,11/1/1996,False,team4,1318.0294,opp_team8,1381.0345,23.065212,0.55303961,1
358,1/20/1992,False,team1,1520.8658,opp_team15,,,0.69558269,0
359,12/31/1970,False,team0,1516.7513,opp_team39,1437.1241,44.290077,0.73769397,1
360,2/19/2003,False,team5,1390.4539,opp_team4,1512.0209,27.728968,0.46900237,1
361,4/24/1972,True,team49,1492.1658,opp_team51,1502.5701,46.772625,0.62615442,0
362,4/14/1978,True,team8,1538.8816,opp_team6,1532.1152,45.164902,0.6489886,0
363,11/12/1993,False,team0,,opp_team30,1536.9156,45.141087,0.64933962,1
364,12/19/1995,False,team8,1408.9091,opp_team2,1517.3625,32.364452,0.48783684,1
365,2/25/1968,False,team47,1276.5199,opp_team45,1314.0192,39.229004,0.58898795,0
366,12/17/2013,False,team37,1374.0879,opp_team21,,,0.59333563,0
367,3/13/1971,False,team5,,opp_team6,1507.3236,55.942596,0.73485553,0
368,3/16/2015,False,team12,,opp_team2,1336.0887,61.857582,0.9429422,0
369,2/21/1995,False,team7,1523.6117,opp_team5,,41.509918,0.6361143,1
370,10/22/1980,False,team15,1502.5529,opp_team8,1605.5355,40.4231,0.49570769,1
371,2/25/1987,False,team2,1680.8721,opp_team6,1399.5664,58.564068,0.89979708,0
372,5/5/2002,True,team2,1688.1128,opp_team13,1706.3058,,0.61560124,0
373,11/30/1958,False,team28,1388.7825,opp_team35,1438.3276,,0.57210416,1
374,2/18/1976,False,team36,1387.0515,opp_team12,1648.7644,33.149284,0.28274333,0
375,1/25/2006,False,team1,1382.0695,opp_team21,1478.9196,28.489586,0.50453293,1
376,11/19/1960,False,team34,,opp_team1,1403.0846,54.174915,0.87327051,0
377,12/9/1967,False,team52,1366.3833,opp_team2,,30.656221,0.40530628,1
378,1/17/2001,False,team21,1621.1722,opp_team0,1381.9921,53.394623,0.87571657,0
379,10/25/1964,False,team32,1445.4728,opp_team0,1642.821,,0.36345914,1
380,10/30/2012,False,team2,1555.7339,opp_team18,1519.9543,,0.68602699,1
381,3/6/1987,False,team3,,opp_team18,1613.7344,48.998817,0.58344531,0
382,12/16/1952,False,team40,1486.7681,opp_team34,1422.0519,39.845917,0.72074956,0
383,12/11/2007,False,team12,1584.5415,opp_team13,1694.2308,,0.48605955,0
384,3/16/1999,False,team8,1489.618,opp_team6,1523.1364,,0.59452397,1
385,11/21/1991,False,team10,,opp_team19,1336.2626,38.821629,0.79024023,0
386,11/16/2013,False,team12,,opp_team17,1441.9147,50.772823,0.81135881,0
387,1/10/1975,False,team5,1514.4885,opp_team7,,45.45557,0.74396271,0
388,3/22/2013,False,team38,,opp_team29,1633.8495,,0.32314003,0
389,11/1/2006,False,team23,,opp_team5,1572.7587,,0.55017364,0
390,10/28/1980,False,team14,,opp_team12,1443.5698,47.005363,0.7633701,0
391,3/27/1966,True,team0,,opp_team28,,49.215466,0.75146514,1
392,2/24/1970,False,team32,,opp_team52,,48.469658,0.81064588,0
393,3/7/1997,False,team9,1538.4447,opp_team18,1314.7766,46.19339,0.86566758,0
394,1/12/1993,False,team23,1452.2805,opp_team5,1649.9143,,0.36307898,1
395,11/25/1956,False,team43,1484.0304,opp_team1,1532.7999,37.482769,0.57319683,0
396,12/20/1967,False,team14,1323.5687,opp_team4,1644.4088,26.767546,0.21904202,1
397,12/22/1990,False,team11,1533.2937,opp_team6,1624.5192,,0.51262486,0
398,11/11/1972,False,team7,1467.7654,opp_team8,1689.2004,42.410194,0.33202592,0
399,4/22/1986,True,team5,1419.0427,opp_team0,,,0.1886439,1
400,3/28/2008,False,team26,1505.5229,opp_team1,1298.351,41.639961,0.85423666,0
401,11/9/1983,False,team8,1597.3965,opp_team36,1502.6558,51.121902,0.75417745,0
402,2/11/2015,False,team24,1346.3739,opp_team12,,25.12077,0.1691899,1
403,12/9/1995,False,team6,1539.1284,opp_team22,1507.6677,45.743195,0.68064737,1
404,1/12/2013,False,team4,1434.0182,opp_team11,1577.4817,34.718185,0.43777525,0
405,3/14/1971,False,team0,1452.8156,opp_team5,1589.8163,43.752575,0.44695207,0
406,3/27/2003,False,team13,1685.5336,opp_team11,1544.9803,,0.79975051,0
407,4/16/1997,False,team3,1591.9889,opp_team8,,51.551071,0.85692501,0
408,5/4/2011,True,team5,,opp_team7,,,0.84607035,0
409,5/4/1986,True,team7,1578.8501,opp_team0,,50.549129,0.34887257,0
410,12/15/2012,False,team17,,opp_team29,1618.2279,44.170334,0.54287469,1
411,12/8/2013,False,team42,1665.9421,opp_team15,1681.6212,58.208096,0.61901987,0
412,10/26/1974,False,team41,,opp_team5,1510.6862,,0.64153427,0
413,5/10/1999,True,team7,1609.8699,opp_team3,1585.1814,,0.67211455,0
414,4/2/1995,False,team22,1466.8577,opp_team30,1526.2988,,0.55810517,1
415,3/22/1989,False,team4,1506.0135,opp_team10,1667.7195,43.641644,0.4121201,0
416,2/14/1990,False,team2,1679.2725,opp_team9,,59.552452,0.73303527,1
417,1/10/1974,False,team7,,opp_team5,1561.7195,37.109581,0.48573464,1
418,12/29/1993,False,team2,1398.8693,opp_team14,,30.603258,0.2587868,1
419,1/5/1961,False,team2,1466.2584,opp_team31,,37.7994,0.48313475,0
420,1/19/2008,False,team4,1444.2834,opp_team26,1564.9602,35.737232,0.47027883,0
421,4/11/2011,False,team6,1484.5967,opp_team24,1278.4427,39.23785,0.85350543,0
422,4/18/1985,True,team18,1525.8158,opp_team9,1570.9862,44.266972,0.57825756,0
423,2/5/1983,False,team11,1302.0227,opp_team1,1500.5018,,0.36195442,1
424,3/10/2002,False,team8,,opp_team21,1632.1436,40.762081,0.47903937,1
425,11/22/1977,False,team4,1603.4464,opp_team11,1498.4087,51.603912,0.76500028,0
426,2/23/1981,False,team17,,opp_team11,1495.4648,25.862045,0.43374705,1
427,2/26/1993,False,team3,1441.0933,opp_team1,1652.7078,,0.34468058,0
428,3/2/1979,False,team13,1609.9832,opp_team36,1586.912,,0.67005956,0
429,12/2/1987,False,team20,,opp_team4,,22.96183,0.3389025,0
430,1/12/2002,False,team11,1425.1656,opp_team16,1412.9219,33.818878,0.65613717,0
431,3/27/1998,False,team16,1186.0586,opp_team12,1275.6345,14.552048,0.51499695,0
432,12/28/2002,False,team17,1582.2632,opp_team4,1537.3026,,0.69729716,0
433,5/5/1985,True,team9,1565.7122,opp_team2,,48.876385,0.37335485,0
434,3/10/1991,False,team16,1285.6517,opp_team18,,22.870596,0.48624703,0
435,1/23/1976,False,team41,,opp_team7,1450.5532,49.270042,0.76597023,0
436,12/9/2005,False,team13,1692.4493,opp_team0,,,0.85759312,0
437,3/10/2012,False,team6,1498.8898,opp_team29,1605.0714,41.376305,0.49110484,0
438,11/19/1992,False,team14,1587,opp_team5,1709.551,49.73114,0.46759197,1
439,3/21/2010,False,team6,,opp_team9,,,0.65923488,0
440,4/12/2004,False,team7,1386.6459,opp_team19,1554.7986,31.287909,0.40315929,0
441,11/17/1968,False,team2,1571.4081,opp_team14,1303.7272,54.096344,0.89250058,0
442,4/17/1986,True,team7,1576.2588,opp_team3,1554.7837,49.554665,0.6680252,0
443,2/3/2013,False,team26,1454.8011,opp_team22,1646.2114,,0.37140363,1
444,12/15/2001,False,team18,1576.2142,opp_team24,1620.1858,49.460659,0.57993966,0
445,2/13/1992,False,team8,1483.5933,opp_team30,1381.371,40.777187,0.76207417,0
446,6/5/1994,True,team1,1650.8293,opp_team15,1646.9987,56.777767,0.64512932,0
447,11/28/2012,False,team20,1573.8861,opp_team24,1423.4028,48.485405,0.80874836,0
448,2/26/1985,False,team18,1561.2166,opp_team17,1495.4447,45.727566,0.72197098,1
449,4/17/2002,False,team3,1562.1515,opp_team8,1457.8784,48.283672,0.76420808,0
450,12/15/1993,False,team6,1658.6499,opp_team12,,57.281712,0.8411144,0
451,4/11/2000,False,team18,1511.6462,opp_team9,1617.8204,43.494267,0.49111557,0
452,2/1/2008,False,team26,1581.3721,opp_team2,1609.9421,47.135136,0.60137171,1
453,4/3/1986,False,team2,,opp_team21,1473.9283,58.52475,0.85052031,0
454,11/7/2007,False,team14,1418.9548,opp_team29,,,0.66562414,1
455,12/12/1970,False,team32,1507.6243,opp_team39,1434.4513,48.840637,0.73044151,0
456,11/10/1985,False,team12,1376.8577,opp_team21,1444.6262,28.888647,0.54625219,0
457,11/20/2005,False,team15,1525.2651,opp_team11,,44.73143,0.56414223,0
458,3/4/2006,False,team19,1518.3473,opp_team26,1429.847,43.365486,0.74745691,0
459,1/29/2001,False,team27,,opp_team10,1455.7113,26.766916,0.49342474,0
460,2/28/2005,False,team10,1509.5459,opp_team13,1752.6343,42.057941,0.30498242,1
461,1/22/1976,False,team12,,opp_team2,1446.5923,60.429333,0.87176818,0
462,2/13/1996,False,team11,1607.8391,opp_team18,1403.1587,53.651909,0.85244173,0
463,11/29/1977,False,team13,,opp_team4,,42.900814,0.52126276,1
464,11/14/1969,False,team52,1368.0885,opp_team14,1400.3801,,0.59622508,0
465,12/3/1991,False,team14,1535.5204,opp_team25,1398.0413,,0.79690146,0
466,3/12/1953,False,team34,1360.314,opp_team1,1651.4359,25.853786,0.24970497,1
467,2/9/2005,False,team0,1493.7806,opp_team20,,41.145321,0.65761548,0
468,4/18/2005,False,team11,1656.5432,opp_team20,1463.662,57.311436,0.84369212,0
469,2/13/2003,False,team9,,opp_team0,1503.4437,,0.77843994,1
470,11/2/1973,False,team47,1540.5497,opp_team53,1540.2222,,0.64049923,0
471,4/21/1996,False,team21,,opp_team12,1447.3252,,0.59139013,0
472,2/22/2014,False,team7,,opp_team1,,36.628368,0.6511994,0
473,1/29/2000,False,team23,,opp_team7,1450.6208,,0.66168231,0
474,4/15/1989,False,team7,1612.9885,opp_team8,1595.2563,54.817223,0.66322982,0
475,2/24/1962,False,team34,1569.1553,opp_team0,1635.4934,47.558769,0.54829228,1
476,2/22/1988,False,team0,1650.5345,opp_team1,1443.7133,55.818989,0.85398513,0
477,3/10/2007,False,team27,1499.8253,opp_team1,1441.5747,,0.71319735,1
478,11/13/2007,False,team9,1436.6122,opp_team3,1642.3789,,0.35232335,0
479,4/12/1989,False,team18,1375.8473,opp_team6,1643.6821,28.946209,0.27565154,1
480,2/12/1978,False,team9,1728.6887,opp_team16,1564.0042,61.561977,0.82107484,1
481,11/11/1970,False,team6,1464.8719,opp_team9,1259.1367,43.869953,0.85320383,0
482,4/4/2000,False,team23,1529.386,opp_team13,,45.207478,0.51558208,0
483,10/28/1978,False,team7,,opp_team5,1417.8256,40.004429,0.72361743,0
484,12/18/1984,False,team25,1511.6407,opp_team19,1509.1937,,0.64330375,0
485,12/26/2008,False,team3,1542.5757,opp_team42,1258.1296,45.274082,0.90141523,0
486,12/16/2001,False,team20,1500.4268,opp_team3,1531.6703,41.431347,0.59767669,0
487,12/26/1974,False,team11,,opp_team7,1435.7747,45.457554,0.72829783,0
488,2/4/1984,False,team36,1440.0836,opp_team16,1472.6481,35.331711,0.59584695,0
489,2/13/1980,False,team8,1492.6929,opp_team5,1406.4209,,0.7450279,0
490,3/17/1949,False,team46,1432.0288,opp_team35,1591.7312,42.963497,0.41491714,0
491,4/11/1987,False,team11,1510.5518,opp_team16,1499.603,42.453205,0.65445328,0
492,2/27/1981,False,team9,1510.979,opp_team6,1630.8005,,0.47150543,0
493,11/16/1997,False,team2,1649.1163,opp_team48,1325.2634,56.633415,0.91981924,0
494,1/31/1987,False,team25,,opp_team4,1542.9574,41.671005,0.59047592,0
495,4/9/2000,False,team30,1541.8854,opp_team15,1605.0955,46.731514,0.55274796,0
496,10/22/1976,False,team10,1528.7767,opp_team5,1421.8722,44.211075,0.76692671,0
497,11/18/1972,False,team1,1623.6978,opp_team8,1675.532,56.756008,0.56887543,0
498,3/10/1984,False,team44,1416.2218,opp_team5,1391.5774,32.673061,0.67205864,0
499,4/4/1975,True,team45,1639.098,opp_team49,1635.3083,,0.64507532,0
500,4/16/1963,True,team0,,opp_team2,1531.2438,59.619911,0.80659306,0
501,12/6/1988,False,team6,1472.8417,opp_team25,1441.3605,,0.68067306,0
502,11/26/1963,False,team4,1464.7927,opp_team32,1368.5409,,0.75578654,0
503,11/9/1983,False,team19,1541.1331,opp_team25,1539.1493,46.204941,0.64269161,0
504,2/5/1992,False,team19,1423.5702,opp_team14,,,0.56624156,1
505,12/12/2012,False,team23,1441.6093,opp_team7,1581.4003,33.815029,0.44298518,1
506,11/7/2014,False,team16,1451.3311,opp_team10,,,0.63047034,1
507,3/1/2006,False,team0,1476.5933,opp_team22,1637.3801,37.97403,0.41340247,1
508,12/3/1990,False,team0,1591.5482,opp_team14,1442.043,52.67366,0.80787599,0
509,1/25/2013,False,team27,1380.6251,opp_team24,1441.1931,29.464468,0.55650479,0
510,3/29/1982,False,team17,1296.7043,opp_team6,1545.3643,,0.29822695,1
511,11/16/1976,False,team12,1537.6456,opp_team14,,45.156792,0.71309501,0
512,1/11/1949,False,team43,1562.373,opp_team34,1420.8206,,0.80067015,0
513,11/17/2014,False,team29,1618.2076,opp_team11,1649.4304,,0.59770542,0
514,3/4/2015,False,team20,1675.7568,opp_team9,1622.5796,56.893486,0.70718664,1
515,3/3/1990,False,team11,1476.2444,opp_team12,1443.137,,0.68270433,0
516,3/17/1973,False,team4,1208.5228,opp_team32,1560.6506,16.978605,0.18979168,1
517,12/22/1989,False,team25,1509.1885,opp_team1,1602.1497,43.172779,0.51012826,1
518,12/26/2010,False,team38,1512.3068,opp_team7,1555.1979,42.624863,0.58145404,0
519,1/11/2008,False,team14,1363.0554,opp_team18,1637.765,26.342607,0.26782039,1
520,2/27/2006,False,team12,1472.0724,opp_team17,1436.0133,36.633888,0.68637347,1
521,1/8/1956,False,team1,1563.4037,opp_team34,1588.8595,43.229275,0.60566133,1
522,3/27/1973,False,team32,1555.6908,opp_team3,,47.635452,0.75755101,1
523,3/7/1984,False,team44,1404.4161,opp_team15,1366.2545,31.428434,0.68897295,0
524,4/15/2012,False,team1,,opp_team22,1649.1768,46.589767,0.52594346,1
525,4/2/1996,False,team17,1659.3938,opp_team14,,57.029015,0.57337648,1
526,12/29/1951,False,team56,1371.9532,opp_team34,,26.422915,0.44016603,1
527,2/26/1972,False,team14,1531.8867,opp_team28,1320.5857,49.122948,0.85717142,0
528,1/3/2009,False,team7,1560.016,opp_team11,1593.1597,47.439732,0.59504378,0
529,11/11/2000,False,team1,1551.7878,opp_team30,1550.657,,0.64156336,0
530,12/14/1974,False,team1,1537.2356,opp_team41,1568.5243,45.711761,0.59761417,1
531,1/14/2006,False,team12,1472.2135,opp_team2,1530.3726,,0.55992454,1
532,3/7/2008,False,team22,,opp_team12,1594.0226,20.382532,0.24187678,1
533,11/25/1994,False,team18,1338.2617,opp_team9,1567.6436,26.489292,0.32195941,0
534,12/14/2010,False,team12,1391.613,opp_team24,1328.2825,30.039225,0.7191413,0
535,1/29/1954,False,team56,1344.3712,opp_team0,1544.8398,25.715473,0.35931376,0
536,4/4/2006,False,team26,,opp_team0,1471.5339,31.99732,0.56800437,1
537,3/16/2002,False,team9,1639.0099,opp_team27,1433.6866,55.135288,0.85290653,0
538,11/13/1981,False,team2,1555.0332,opp_team9,1555.8546,47.399899,0.63897496,0
539,1/13/2005,False,team2,1562.8594,opp_team10,1518.8887,48.21365,0.69609308,0
540,1/31/1987,False,team16,1445.4355,opp_team21,1429.9967,36.344528,0.66027486,0
541,12/28/1988,False,team19,1380.9567,opp_team15,1394.3206,,0.62215787,0
542,1/19/1987,False,team19,1420.2269,opp_team2,,,0.26261494,1
543,5/7/2010,True,team13,1647.9233,opp_team6,1694.3563,54.095871,0.57648408,1
544,3/17/1986,False,team15,1447.0853,opp_team1,1362.6345,35.960773,0.74303138,0
545,1/24/1984,False,team5,1461.1022,opp_team7,,35.709126,0.60834938,1
546,11/16/1971,False,team53,1358.5466,opp_team47,1533.1165,,0.39430344,0
547,4/7/1991,False,team5,1703.1996,opp_team4,1507.7844,,0.84560609,1
548,1/2/1974,False,team7,1476.6791,opp_team6,1422.17,,0.70877159,1
549,11/1/1950,False,team59,,opp_team57,,35.893658,0.57173204,0
550,2/27/1970,False,team53,,opp_team47,1497.7163,52.03558,0.61778206,0
551,12/17/2006,False,team3,1597.4469,opp_team14,1472.677,51.20348,0.78480309,0
552,12/16/2009,False,team21,,opp_team27,1382.6633,29.015697,0.63869673,0
553,5/17/2010,True,team2,1657.1169,opp_team6,1718.2355,57.670067,0.55572253,0
554,1/7/1996,False,team48,,opp_team20,1398.4425,17.429424,0.41328865,1
555,1/23/2012,False,team18,1634.8232,opp_team6,,54.475151,0.80650693,0
556,11/17/1951,False,team35,1598.1223,opp_team40,1465.8999,50.301392,0.79195988,0
557,11/29/2013,False,team23,1374.5378,opp_team13,1720.4573,,0.1953482,1
558,4/25/1993,False,team25,1305.2257,opp_team0,,,0.28760135,1
559,3/5/2011,False,team26,1324.5302,opp_team19,1340.4067,,0.47716764,1
560,11/28/1992,False,team4,1427.3411,opp_team0,1527.4911,,0.49978411,1
561,11/5/1985,False,team17,1505.8397,opp_team12,1366.3082,41.888527,0.79880691,0
562,12/18/2002,False,team10,1338.8519,opp_team3,,24.415468,0.31682214,1
563,4/7/1978,False,team7,1535.1725,opp_team10,1510.3881,43.60067,0.67223626,1
564,12/14/1999,False,team27,,opp_team17,1588.8396,30.391895,0.38557154,1
565,11/8/1968,False,team2,1553.1516,opp_team1,1459.0881,52.374523,0.75345397,0
566,11/25/1992,False,team8,1480.377,opp_team10,1605.1565,40.736355,0.46439973,0
567,12/28/1997,False,team2,,opp_team0,1393.6345,55.74239,0.89242673,1
568,12/30/1988,False,team13,1353.7924,opp_team0,1539.1077,26.669628,0.37963107,1
569,12/17/2007,False,team18,1615.4131,opp_team23,1554.3386,52.887665,0.71651077,0
570,11/4/1973,False,team47,1544.759,opp_team51,1416.5735,48.667637,0.78810519,0
571,11/24/2006,False,team17,1575.2119,opp_team2,1551.9685,49.221893,0.67027873,0
572,1/5/1968,False,team5,,opp_team1,1412.3806,,0.62399137,1
573,3/30/1990,False,team18,1535.7773,opp_team24,1365.0443,45.986996,0.82613295,1
574,12/3/1994,False,team5,,opp_team0,,,0.78367651,0
575,3/25/1971,False,team53,1328.0526,opp_team47,1584.4397,,0.28900191,1
576,3/17/1970,False,team4,1519.6877,opp_team7,1505.9829,46.468918,0.6580323,1
577,2/20/2002,False,team5,1302.0371,opp_team1,1398.441,22.220966,0.50517499,0
578,11/9/1969,False,team2,1570.4055,opp_team1,1663.8931,51.328789,0.5093711,1
579,2/16/1990,False,team4,,opp_team14,1472.6239,,0.7808851,0
580,12/29/1971,False,team28,1321.5458,opp_team12,1418.4089,26.708984,0.50451416,1
581,3/22/1970,False,team0,1417.0858,opp_team1,1559.1538,,0.43975341,0
582,12/29/1955,False,team35,1441.4633,opp_team31,1490.5441,32.614201,0.57275844,0
583,1/6/2013,False,team3,1451.4766,opp_team37,1257.2924,33.603802,0.8446787,1
584,10/20/1970,False,team52,1381.6392,opp_team6,1456.2861,35.249092,0.5364213,0
585,3/7/2007,False,team4,1431.2334,opp_team14,,,0.58972853,0
586,12/5/1970,False,team1,1592.0211,opp_team41,1293.2666,56.376221,0.90849662,0
587,11/28/1954,False,team35,1590.1849,opp_team0,1562.1089,,0.6763975,0
588,1/7/1992,False,team1,1553.5804,opp_team7,1478.142,,0.73300159,1
589,11/21/2008,False,team7,1506.701,opp_team37,,41.778183,0.74468541,0
590,3/13/1955,False,team33,1626.7,opp_team56,1445.6305,49.62545,0.83451438,1
591,12/15/1987,False,team21,1371.8625,opp_team20,1339.5168,,0.68175375,0
592,11/3/1968,False,team52,1304.7238,opp_team5,1410.5259,28.222893,0.49165085,0
593,11/21/1987,False,team21,,opp_team18,1534.4205,,0.48803315,1
594,1/27/1987,False,team12,1478.6068,opp_team8,1565.217,,0.51925987,1
595,10/24/1967,False,team3,1396.6355,opp_team4,1680.1968,34.071697,0.25794753,1
596,1/14/2011,False,team0,1670.7583,opp_team37,1445.5505,57.673561,0.86669487,0
597,1/14/1983,False,team25,,opp_team12,1427.1464,40.018612,0.74174917,1
598,11/21/1987,False,team19,1392.5433,opp_team0,1603.5996,,0.34540677,1
599,1/1/1988,False,team25,1439.4449,opp_team16,1519.8389,32.853127,0.52818549,1
600,12/28/2011,False,team6,1490.8091,opp_team4,1513.8418,37.405262,0.60898775,1
601,3/3/2015,False,team1,1312.7279,opp_team21,1383.5856,20.034105,0.54184109,1
602,1/13/1995,False,team0,1427.3256,opp_team17,1648.7913,33.314423,0.33198678,1
603,3/26/1965,True,team31,1573.0953,opp_team32,1462.3882,,0.77081656,0
604,2/13/1990,False,team17,1591.1455,opp_team24,1316.345,52.685215,0.89636987,0
605,11/3/1965,False,team3,1407.9777,opp_team4,1561.1614,32.88084,0.42405474,0
